"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
940,"Clarke County","GA","Athens-Clarke County","13","059",417,85.17,72.24,48.18,60.24,66.05,82.18,60.35,64.93,67.85,79.19,72.3,62.28,59.51,63.46,70.54,60.94,66.72,47.3,72.21,54.04,44.59,52.64,62.83,66.87,56.79,51.17,53.2,61.64,56.83,63.1,56.95,69.04,79.1,78.09,78.48,77.22,74.11,81.7,74.98,59.23,73.69,78.61,76.69,71.17,70.61,78.27,83.19,77.93,79.34,64.3,78.47,87.33,71.43,59.37,68.2,74.48,75.2,61.35,52.21,65.16,71.72,78.06,65.15,66.99,71.15,76.16,66.16,77.03,77.06,80.25,85.18,77.99,80.08,72.91,90.26,77.88,72.94,70.84,82.64,75.79,75.34,71.96,67.09,52.03,53.64,48.66,35.86,43.69,54.94,58.94,45.16,74.54,56.31,60.03,63.79,70.21,74.73,74.65,75.24,72.86,61.37,60.48,81.77,40.72,75.05,77.42,81.83,82.38,80.45,77.43,74.03,72.23,68.58,67.52,64.16,58.76,52.21,46.59,39.35,34.74,34.52,34.41,36.64,34.92,38.67,37.68,39.02,42.43,41.91,43.55,44.52,46.6,51.13,52.81,53.35,53.13,52.45,49.9,47.12,45.13,33.97,30.27,26.05,28.57,30.12,32.38,31.79,31.72,32.32,35.23,38.44,40.02,52.86,56.01,60.57,54.28,43.74,41.78,40.55,36.87,29.65,21.75,13.47,8.36,5.58,3.68,2.71,1.91,1.9,1.71,1.33,1.17,1.28,1.32,1.43,1.78,2.39,3.86,6.46,10.9,17.56,24.24,32.63,45.15,51.89,61.37,66.98,70.85,71.75,68.22,63.39,57.58,52.18,49.23,49.14,45.01,47.66,49.05,56.18,57.44,62.26,67.05,71.87,75.86,77.68,75.02,67.96,61.12,56.79,55.51,55.18,51.38,51.4,52.86,52.21,53.57,55.01,59.35,61.54,62.45,62.87,60.36,59.52,61.04,59.87,63.79,66.76,71.43,73.16,74.79,76.95,87.34,88.72,87.41,87.62,88.67,87.52,88.5,88.4,88.7,88.74,90.86,91.45,89.67,91.83,92.4,93.5,94.47,93.74,93.7,92.62,89.81,86.5,83.48,83.42,83.41,82.77,82.46,85.58,82.2,81.13
238,"Linn County","OR","Albany","41","043",418,83.59,89.78,92.88,84.3,77.44,64.35,77.58,63.62,66.46,75.12,57.26,69.96,87.29,62.39,54.46,48.88,64.83,71.94,44.56,35.75,47.68,47.57,42.52,40.92,34.37,68.22,57.86,59.05,48.53,50.97,63.5,76.31,72.91,73.49,76.22,72.38,46.3,27.11,44.77,54.91,50.05,24.16,37.57,41.07,28.43,33.77,36.63,49.89,58.23,62.12,37.42,33.54,40.93,78.69,42.31,40.9,50.57,44.06,47.4,42.51,31.26,35.5,58.26,60.94,63.87,28.11,47.36,53.24,39.81,39.88,39.49,66.28,72.36,65.32,78.25,75.36,65.98,80.29,71.04,68.16,77.35,82.74,69.12,64.56,60.31,73.04,51.83,68.62,62.19,71.56,80.56,74.86,71.7,67.75,63.32,72.05,79.45,79.25,84.29,89.47,91.87,94.95,87.09,87.8,96.49,97.46,98.27,98.59,98.61,98.81,98.85,99.04,99.12,99.18,99.04,98.67,97.68,95.69,93.13,91.43,90.8,90.24,90.83,90.56,90.29,90.06,89.39,88.72,88.2,87.71,86.01,80.96,76.17,67.2,54.01,41.54,30.6,21.66,16.69,14.63,12.11,9.81,7.7,8.66,10.19,11.67,14.61,17.63,20.92,23.57,25.72,25.56,26.37,25.22,24.55,18.9,13.39,12.28,10.5,11.26,9.94,6.93,5.89,5.36,4.19,4.2,3.64,3.87,3.48,3.32,3.09,2.66,2.68,3.34,3.79,4.78,6.21,8.12,10.44,12.72,16.41,20.29,24.51,31.29,36.68,44.17,49.49,50.49,52.42,53.87,52.69,53.2,52.88,55.92,57.86,57.54,59.77,62.19,66.39,70.91,73.41,76.13,79.53,81.84,83.34,83.16,81.89,80.45,78.77,76.53,73.59,70.77,67.78,66.51,63.27,60.24,63.4,67.19,72.41,76.51,78.9,78.92,80.8,81.78,83.72,84.93,88.09,89.11,88.74,89.85,90.19,92.11,92.84,93.55,95.07,95.85,96.23,96.27,96.17,96.37,97.01,97.27,97.3,97.17,97.11,96.45,95.46,96.22,95.44,95.98,91.47,87.49,78.57,82.89,86.3,84.3,86.79,86.33,91.56,86.32,88.25
1203,"Mercer County","PA","Youngstown-Warren-Boardman","42","085",419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.34,98.54,96.47,97.16,80.07,65.21,57.1,59.67,54.55,66.33,83.66,80.74,80.42,73.77,94.87,85.26,92.25,93.38,93.08,97.53,95.61,67.78,70.27,76.55,19.67,55.36,48.29,44.71,43.45,65.91,76.41,73.12,30.22,50.87,32.71,46.94,96.53,93.37,99.15,98.16,99.59,99.42,98.73,98.76,97.19,76.52,34.34,33.9,22.53,45.06,46.16,59,54,66.39,68.22,63.99,54.91,46.66,53.64,50.64,54.27,54.15,54.53,52.8,50.5,50.7,47.2,45.6,47.11,49.3,49.61,50.65,47.45,44.82,42.09,38.65,36.1,37.46,36.45,34.65,34.9,34.45,30.9,26.32,26.46,28.82,29.76,34.82,40.76,45.33,49.89,57.53,62.37,68.26,74.86,80.02,81.66,82.33,82.99,81.79,78.04,74.77,71.1,58.11,50.96,43.88,36.37,30.29,28.14,26.28,25.35,26.35,26.56,26.52,30.31,39,44.55,45.97,50.2,54.68,56.2,57.32,61.79,61.58,63.23,62,61.94,60.33,58.79,58.03,60.7,61.19,63.28,60.64,55.6,54.27,53.7,57.77,58.52,58.08,63.04,62.79,58.44,58.13,55.31,56.48,57.87,56.01,56.23,54.68,53.24,52.67,50.23,49.15,50.22,50.54,52.15,55.04,44.82,50.81,54.53,59.56,59.75,60.69,59.44,58.73,61.36,61.1,58.86,56.19,48.82,42.19,43.95,45.04,52.49,55.95,49.89,47.59,44.72,47.01,50.63,48.47,58.4,53.51,69.35,68.79,39.96,24.59,29.37,28.88,36.72,37.64,25.54,19.63,24.87
2748,"Jefferson County","NY","Watertown-Fort Drum","36","045",420,41.36,38.37,42.44,56.85,48.45,43.17,41.15,51.15,21.18,19.47,20.45,18.82,53.5,26.25,51.87,38.48,40.9,41.34,53.09,43.99,43.62,55.67,55.3,68.94,55.64,66.61,46.45,57.52,52.26,59.76,60.27,50.53,78.84,48.12,57.92,58.06,56.12,65.65,63.93,51.07,69.37,63.88,52.28,52.19,50.47,79.73,78.58,47.8,44.08,60.72,61.5,58.55,69.56,64.76,62.07,22.75,63.45,36.57,34.43,78.21,84.05,69.98,44.5,70.4,59.62,53.26,15.63,82.32,86.71,96.64,89.61,57.07,50.47,94.32,98.46,65.25,39.88,97.5,98.82,14.05,52.6,68.8,26.02,11.85,82.65,61.33,7.36,59.07,91.44,13.47,34.02,92.97,62.72,50.85,86.48,94.41,63.02,60.69,84.08,74.28,50.2,80.44,85.55,89.49,90.47,90.03,89.63,88.16,86.39,83.17,81.19,78.5,78.41,79.75,80.94,79.64,80.82,80.95,80.94,80.67,83.19,85.47,87.8,89.51,90.43,89.55,88.93,87.59,85.29,83.1,83.53,82.13,80.48,75.74,70.25,67.25,64.49,61.53,59.86,60.12,60.17,59.68,57.18,56.32,54.9,52.98,56.33,56.58,57.79,57.79,58.15,56.58,56.07,55.86,56.42,59.09,60.51,63.53,62.73,61.71,58.19,57.43,53.96,52.76,54.16,55.09,53.42,51,51.02,49.59,45.97,45.19,47.07,51.08,54.22,58.25,57.98,55.71,55.64,54.23,54.71,59.51,64.45,66.07,64.86,62.94,61.07,58.44,58.24,58.73,54.9,51.61,47.83,42.62,39.34,35.76,34.77,34.54,34.26,32.78,30.17,28.28,28.46,29.84,30.56,31.23,38.09,40.2,40.17,40.53,41.07,42.67,42.75,43.85,44.24,44.72,46.63,47.71,42.87,43.59,46.6,47.04,49.65,48.31,47.64,46.87,53.83,38.32,39.56,46.25,39.65,35.67,39.54,46.3,39.43,37.02,42.92,48.61,58.19,74.31,76.82,70.69,73.95,68.8,63.05,62.22,56.73,50.1,45.39,46.99,50.46,51.17,47.39,47.11,49.96,51.44,52.58,51.31,35.44,16.54,12.34
2394,"Lycoming County","PA","Williamsport","42","081",421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.92,30.54,72.6,52.99,90.47,81.33,80.66,87.15,37.33,56.92,70.26,84.09,64.86,86.8,70.51,82.07,71,85.28,46.68,70.06,83.39,86.89,90.91,87.3,89.35,88.96,96.34,88.77,90.73,57.73,75.59,94.38,92.52,72.3,77.27,76.26,62.88,80.08,89.58,90.69,90.86,87.18,84.36,83.98,73.28,69.02,68.15,58.74,55.02,50.11,49.01,49.03,58.71,60.8,63.5,64.65,74.29,75.98,71.39,70.68,68.57,68.41,64.02,61.04,50.41,47.84,43.57,38.28,36.95,36.35,35.23,38.12,39,39.84,40.86,38.65,35.07,33.38,35.32,42.87,46.55,49.03,50.58,49.4,50.42,51.65,54.38,58.47,62.86,68.7,71.58,64.73,58.65,57.4,57.57,59.18,63.76,66.28,68.34,66.44,65.16,65.16,64.9,68.39,63.11,66.52,67.79,66.93,65.53,67.36,65.32,69.99,73.94,73.22,70.53,66.73,73.66,69.57,71.63,71.94,70.37,64.52,61.34,58.35,52.19,51.86,54.01,58.43,58.94,59.08,53.94,48.78,44.49,48.07,51.95,52.24,56.97,58.62,60.09,62.32,62.52,61.39,59.98,59.3,59.48,56.93,54.12,54.46,48.69,46.63,45.18,43.74,48.63,58.51,65.93,69.78,72.05,76.86,79.54,73.36,50.2,43.71,36,46,44.52,39.73,46.88,55.76,43.55,40.96,42.48,56.46,68.24,73.52,64.75,62.34,73.15,73.23,71.81,63.78,55.61,46.95,67.45,66.67,59.24,53.85,56.11,63.79,56.02,58.91,57,55.93,55.85,46.28,44.61
2173,"Canadian County","OK","Oklahoma City","40","017",422,81.63,78.31,66.77,69.76,59.67,63.8,74.21,63.99,67.56,63.05,53.74,67.98,69.02,58.47,74.75,65.94,73.78,61.72,64.7,76.45,56.67,61.84,64.62,54.08,51.03,64.41,51.08,50.36,55.12,56.69,56.23,57.74,66.19,40.74,47.97,66.25,62.23,60.39,63.89,59.18,47.21,52.66,59.75,49.32,46.58,68.38,69.52,58.75,58.19,63.02,59.76,66.15,77.75,81.24,70.47,72.72,83.22,83.46,82.2,65.7,74.79,66.35,69.6,68.34,65.74,61.09,82.48,80.52,79.26,73,74.68,67.18,83.96,88.41,91.03,83.43,43.87,53.75,56.92,51.35,57.59,66.03,75.97,77.65,68.94,62.15,63.47,56.47,52.45,45.56,40.28,55.07,55.93,59.59,56.91,62.25,72.58,71.75,64.97,69.36,71.96,80.58,83.43,76.05,66.79,66.55,69.2,70.97,70.06,73.3,73.92,73.16,75.55,74.49,75.5,74.17,73.46,64.27,60.28,55.52,60.79,63.9,67.74,72.6,73.82,75.04,70.89,69.5,65.47,69.77,71.93,72.37,57.21,51.4,45,34.45,26.58,22.01,23.83,27.2,31.28,42.04,57.67,59.16,67.59,56.88,58.63,62.07,66.81,69.92,70.02,66.61,63.47,58.28,45.71,47.02,44.98,58.27,55.43,49.17,49.24,42.29,34.36,32.46,31.76,24.86,26.47,28.97,26.54,30.4,23.69,27.74,32.28,32.49,43.2,47.95,47.86,59.25,69.32,74.23,86.19,87.82,93.7,95.76,96.21,95.96,95.36,93.7,90.53,86.78,83.99,80.92,78.21,76.02,73.85,73.77,75.95,80.21,85.84,90.34,92.9,95.33,96.05,96.54,96.77,97.06,95.6,91.52,87.3,83.77,77.1,69.21,60.34,53.03,47.05,41.08,40.14,39.53,40.55,38.72,38.34,36.52,38.61,39.98,40.68,41.64,66.55,63.73,61.46,61.49,62.24,68.2,69.76,63.52,55.32,55.46,59.98,59.4,56.49,53.4,47.09,46.49,48.51,50.74,50.9,47.97,46.53,47.31,45.5,46.27,46.28,52.49,55.84,55,53.9,53.75,57.12,63.9,66.82,61.68,65.06
1835,"Kendall County","IL","Chicago-Naperville-Elgin","17","093",423,,,,,,,,,,,36.17,56.49,66.05,44.05,42.79,58.34,45.81,54.27,66.81,63.04,72.45,76.05,75.07,59.14,47.15,60.56,75.31,67.46,72.72,68.08,68.81,69.35,61.79,75.07,72.78,72.84,77.26,77.04,60.55,61.66,67.66,69.28,64.99,57.34,62.43,60.05,67.05,68.02,62.05,66.27,70.5,70.19,72.23,79.11,73.75,81.99,81.47,80.93,76.68,66.47,83.65,75.18,75.66,81.57,77.27,77.41,79.84,83.96,75.52,82.46,82.36,85.97,79.49,80.69,89.26,88.45,88.96,89.9,89.92,86.02,87.31,85.72,85.12,89.15,81.46,90.07,82.74,84.08,86.67,91.78,91.51,93.05,93.5,93.08,92.44,90.48,96.74,94.98,96.46,95.1,96.73,95.11,97.1,95.04,94.79,94.52,93.86,93.23,92.18,89.83,87.94,87.34,83.39,79.57,74.72,72.86,69.36,68.54,66.26,62.87,59.9,62.12,57.21,50.36,44.4,37.22,30.57,23.49,20.35,15.44,12.08,11.56,9.09,6.9,6.23,5.88,6.4,5.52,5.59,5.07,4.15,5.07,5.65,5.37,7.34,7.8,7.88,6.93,5.95,6.25,6.16,6.25,6.9,7.23,7.58,4.06,2.25,2.29,2.55,3.37,3.6,4.22,4.74,5.2,5.05,5.09,5.23,5.14,5.78,5.63,4.92,4.8,4.95,4.67,5.04,4.43,4.1,4.03,4.04,4.34,4.8,5.35,6.32,6.33,8.04,10.18,12.35,15.07,18.11,21.72,25.72,29.98,33.76,44.19,56.84,65.95,67.62,71.63,76.01,83.05,87.49,89.57,89.98,90.24,91.4,90.86,88.5,81.81,77.33,73.84,70.58,64.11,58.87,55.3,53.66,52.15,52.47,52.21,54.31,56.1,57.76,56.02,53.75,57.23,59.05,55,55.52,55.5,59.66,63.22,66.52,72.85,74.58,77.23,79.73,81.44,83.32,84.24,84.24,83.81,83.19,82.86,83.28,83.8,84.11,85.33,86.37,85.33,86.38,84.57,83.93,81.98,82.26,77.77,76.07,75.08,77.33,79.97,83.41,82.08,80.26
1762,"Harnett County","NC","Dunn","37","085",424,,,81.27,84.46,79.67,86.89,91.64,90.56,88.03,90.27,85.46,73.67,67.23,57.3,39.83,,62.67,62.36,59.53,54.26,46.97,40.97,55.78,74.04,78.47,74.83,84.34,,64.53,56.01,49.15,52.84,64.31,67.08,69.85,,,,,,58.85,59.57,60.13,67.91,65.07,56.19,,,,,,,38.26,37.38,35.01,34.24,27.19,35,,,52.63,55.95,,54.97,57.65,51.11,70.77,63.92,76.31,73.6,65.21,72.52,59.56,49.77,43.41,50.04,57.21,56.74,37.84,38.08,72.96,72.83,57.2,52.85,53.21,57.33,65.6,63.43,77.03,83.82,57.17,72.76,52.37,62.03,67.74,72.5,69.42,86.38,76.94,86.69,79.43,72.68,80.77,83.69,83.71,88.37,90.14,89.8,89.23,89.87,89.53,89.51,87.4,85.62,84.57,86.06,83.69,83.91,80.52,80.34,78.63,79.27,78.65,78.94,79.62,80.12,77.19,75.17,71.36,64.86,62.81,57.95,56.1,52.45,53.81,54.11,54.28,50.29,49.87,44.98,49.27,52.22,49.01,45.08,47.84,46.9,46.25,44.56,44.34,46.15,42.46,42.43,40.43,38.12,41.29,48.43,46.94,46.75,45.48,43.93,41.82,39.82,41.02,42.75,39.23,37.13,33.7,31.77,29.04,29,23.97,22.24,20.97,20.51,19.8,18.32,20.98,23.7,26.5,27.02,29.06,28.56,32.63,33.58,34.06,32.93,32.27,32.4,34.23,30.25,30.35,31.49,32.05,35.18,37.92,41.37,43.66,46.18,48.61,50.4,52.81,54.48,55.36,59.69,61.32,62.6,57.99,54.56,48.19,46.31,41.97,38.69,35.61,32.59,30.22,26.93,28.69,30.83,32.89,35.12,38.64,44.99,50.96,56.47,58.13,59.24,58.75,59.05,51.75,48.33,46.17,55.1,53.01,51.8,48,46.74,52.81,54.9,54.33,58.13,56.3,58.51,61.13,60.73,62.43,62.96,63.8,63.49,69.68,69.24,68.72,68.38,69.12,67.66,67.47,72.72,74.35,73.6,69.45,53.88,52.9
2767,"La Crosse County","WI","La Crosse-Onalaska","55","063",425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.83,90.94,71.51,75.09,77.21,81.62,85.22,90.16,85.88,79.58,81.17,41.08,41.49,31.01,26.46,24.46,31.26,14.86,19.03,47.88,44.66,55.25,54.18,70.12,64.88,69.67,66.62,65.01,58.22,72.58,88.77,61.4,68.93,66.97,56.57,58.95,72.85,65.04,51.82,60.45,64.43,68.11,66.37,64.1,60.62,59.65,56.12,47.15,47.93,48.94,51.01,54.26,56.68,59.82,64.78,68.68,71.63,71.68,76.41,81.39,81.54,80.68,76.06,70.44,60.77,50.18,45.59,43.97,41.1,37.63,34.25,32.64,32.07,34,33.64,39.51,41.84,57.63,61.12,59.35,59.56,57.75,57.89,57.26,58.34,57.1,57.64,56.68,55.95,53.91,51.62,46.22,40.35,40.71,39.61,39.01,35.39,31.11,30.38,31.11,32.19,34.24,35.62,56.03,53.77,52.55,48.25,50.8,51.09,51.15,55.33,54.65,48.48,42.42,39.01,23.03,20.34,20.14,21.21,22.52,23.95,24.65,24.96,28.9,40.89,52.7,56.09,61.11,66.27,66.54,67.03,68.38,64.33,65.09,60.44,54.72,53.45,59.37,64.32,67.45,63.82,68.49,71.37,69.69,67.83,65.05,62.21,62.17,60.28,53.08,50.29,51.16,52.42,53.3,48.04,43.8,40.7,40.91,41.97,38.4,51.09,41.2,46.83,57.24,59.14,71.92,72.7,73.54,75.39,79.16,78.62,79.24,81.02,81.46,83.74,85.65,89.53,92.65,91.25,88.58,86.73,88.73,83.48,80.58,79.41,76.91,70.17,65.46,62.88,69.37,72.24,76.06,85.15,75.08,69.93
797,"Wayne County","OH","Wooster","39","169",426,68.77,62.23,74.59,76.87,76.42,81.58,70.01,66.38,81.02,70.67,75.8,81.72,80.54,81.71,74.19,68.75,52.42,69.46,77.33,73.82,68.11,67.54,59.38,62.35,80.76,57.11,61.46,71.81,73.56,53.39,43.86,43.38,47.97,26,36.19,41.47,16.3,47.54,44.96,48.87,35.26,32.34,48.5,41.75,38.71,54.98,42.53,,,,,,,,,,,,,,,,,,,,69.12,43.98,50.16,28.89,61.36,81.63,62.78,51.99,82.01,56.73,61.35,83.6,56.74,75.28,77.89,72.2,42.89,22.92,53.99,53.72,49.78,68.53,46.12,33.19,45.57,38.25,31.35,45.66,25.01,50.73,60.44,51.8,40.05,27.93,63.75,50,52.85,64.49,60.11,57.61,59.61,55.65,53.98,54.65,55.55,54.98,55.84,56.89,56.59,56.23,51.87,52.38,52.29,53.9,54.79,52.76,45.43,40.04,37.2,35.48,34.01,33.33,35.64,35.89,35.28,21.44,12.33,10.04,12.13,12.92,14.17,17.17,27.63,24.85,22.04,14.95,9.48,15.2,22.04,27.14,24.43,27.71,30.01,33.3,26.8,29.42,28.88,34.08,43.6,38.68,32.58,29.8,26.73,30.07,30.19,30.81,29.58,31.63,30.37,31.19,30.93,35.55,41.9,40.98,46.66,50.31,51.45,48.99,49.69,44.45,44.61,43.35,41.08,35.42,31.12,35.04,36.08,33.93,35.43,38.55,40.74,39.29,41.14,44.7,47.22,48.65,53.31,50.89,52.41,53.67,50.78,47.87,48.24,51.36,56.09,67.82,75.74,79.99,82.72,84.5,81.44,73.56,66.18,61.96,57.97,57.25,55.5,49.96,47.95,46.19,47.81,49.04,51.26,54.82,59.2,62.6,63,64.13,63.27,66.11,59.34,61.57,62.86,64.13,65.71,66.67,69.69,75.7,80.48,81.31,81.61,78.57,75.22,77,72.92,72.31,77.04,77.04,72.01,79.54,78.62,76.86,87.87,84.77,77.18,67.81,60.95,70.43,61.29,69.09,67.6,74.12,78.5,60.46,57.24
1496,"Wilson County","TN","Nashville-Davidson--Murfreesboro--Franklin","47","189",427,86.36,67.22,59.18,68.2,62.71,42.75,70.31,54.32,77.35,66.56,62.99,49.44,61.61,71.68,72.53,76.05,70.76,85.69,79.63,90.57,80.08,78.82,86.79,80.39,60.49,79.06,79.92,64.94,73.78,69.2,54.61,48.28,63.1,60.92,50.23,60.09,54.81,39.67,38.19,69.17,62.8,36.73,51.27,53.34,41.58,38.76,57.72,68.25,81.4,72.54,73.62,59.27,47.35,72.68,58.86,59.86,74.2,78.21,68.56,62.27,45.09,53.54,47.23,65.27,58.4,60.22,64.95,61.71,63.21,58.68,34.63,36.28,40.17,53.66,69.41,63.38,62.99,64.98,60.03,68.82,61.44,65.3,71.05,72.58,86.81,70.56,63.16,58.58,66.59,68.54,71.64,62.92,61.93,69.65,79.83,74.1,67.78,84.53,86.4,83.7,82.61,80.43,85.27,91.54,90.55,90.22,91.47,91.99,92.65,92.69,93.04,93.23,92.36,90.78,89.33,87.83,86.17,83.93,82.39,81.56,80.19,80.63,78.9,78.37,77.65,77.62,77.5,75.07,72.31,65.26,60.95,56.37,54.11,47.18,43.1,35.36,30.3,25.15,20.35,19.44,18.49,20.81,19.15,18.43,18.18,20.31,21.67,24.15,25.03,25.55,28.95,32.16,35.42,36.77,40.8,40.95,40.24,42.44,44.03,46.02,49.2,49.4,46.11,40.14,36.58,33.75,30.61,30.72,30.59,26.7,24.39,22.9,21.71,20.37,20,21.82,23.25,24.9,26.19,29.94,31.4,34.36,34.21,36.65,36.64,38.68,41.67,46.19,50.31,53.87,58.73,61.9,64.93,67.31,69.12,72.05,76.12,81.71,85.12,85.28,87.03,87.04,85.71,85.6,84.29,84.59,84.23,81.95,79.43,76.22,73.06,70.89,68.06,67.72,68.37,66.64,70.39,73.75,80.34,83.67,83.11,83.41,82.53,83.66,83.25,83.6,90.51,89.4,87.72,89.34,89.29,91.55,91.17,91.69,91.81,91.83,92.11,92.65,92.85,91.98,90.95,90.6,91.01,90.68,91.48,91.68,91.34,89.51,85.3,85.53,82.59,82.9,83.72,83.92,81.96,80.71,79.3,77.82,82.59,76.75,75.33
2371,"La Salle County","IL","Ottawa-Peru","17","099",428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.06,0.27,2.55,8.42,14.33,20.55,25.34,28.26,29.68,29.79,29.33,28.51,26.98,25.45,21.04,17.78,15.1,16.01,17.47,18.72,22.17,28.14,35.36,38.47,39.13,38.6,39.22,39.07,38.52,41,42.53,46.74,47.96,39.32,43.92,41.86,42.84,47.92,46.43,47.05,48.69,46.49,46.15,44.99,44.23,47.76,43.15,44.2,43.87,42.7,42.76,41.87,41.51,45.82,44.74,41.41,41.03,40.87,41.98,34.1,50.51,57.44,65.74,63.46,48.66,47.12,45.46,51.96,55.08,56.32,61.26,61.62,62.73,61.62,61.56,55.95,52.78,55.67,58.92,58.44,57.44,56.37,55.17,51.71,47.26,50.71,52.21,54.69,60.53,62.56,61.99,55.31,56.38
1474,"Warren County","KY","Bowling Green","21","227",429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.19,78.46,76.68,75.36,70.42,63.87,61.81,63.13,59.27,55.44,52.54,46.8,38.75,34.25,29.92,23.74,23.55,20.15,19.18,13.38,8.66,13.48,15.87,22.89,31.78,72.71,91.13,95.04,95.11,94.59,93.56,93.16,89.29,68.52,8.59,0.61,0.4,0.24,0.2,35.33,44.05,46.56,46.84,47.76,49.42,50.83,52.94,56.47,60.14,64.41,64.55,57.3,48.26,45.25,48.81,48.95,45.76,49.25,48.46,42.81,37.78,30.71,32.24,32.05,43.09,28.17,25.38,24.57,27.55,23.32,22.76,25.18,23.77,26.89,31.64,37.99,34.14,46.66,59.81,57.76,48.82,43.26,41.99,46.22,47.27,45.56,41.01,36.21,35.55,35.21,27.96,36.87,55.69,65.79,72.23,72.12,80.89,80.99,82.02,83.86,84.79,87.07,81.02,67.4,57.3,56.73,56.67,56.7,55.11,56.75,57.56,58.36,58.21,58.18,69.58,81.78,87,87.71,77.87,74.93,72.36,70.41,31.84,27.33,26.37,23.96,22.45,39.14,45.59,44.67,50.02,64.31,84.84,82.24,91.13,91.75,87.58,90.64,91.5,91.53,93.06,93.23,93.08,92.37,96.31,94.41,93.23,89.29,81.61,74.23,68.94,66.74,66.23,64.87,62.35,59.07,64.05
